CountyName,CountyId,StateAbbreviation,FIPS,GrowingAreaId,FractionSoilOrganicMatter,SoilOrganicMatterPlantAvailableNPerAcre,GeographyId,GeographyTypeId,GeographyName
"Adams, PA",438,,,,,,,,
"Adams, PA",4,,,,,,,,
"Adams, PA",42001(cbwsonly),,,,,,,,
"Bedford, PA",195,,,,,,,,
"Bedford, PA",6,,,,,,,,
"Bedford, PA",42009,,,,,,,,
"Bedford, PA",7,,,,,,,,
"Bedford, PA",0.015,,,,,,,,
"Bedford, PA",45.0,,,,,,,,
"Bedford, PA",439,,,,,,,,
"Bedford, PA",4,,,,,,,,
"Bedford, PA",42009(cbwsonly),,,,,,,,
"Berks, PA",196,,,,,,,,
"Berks, PA",6,,,,,,,,
"Berks, PA",42011,,,,,,,,
"Berks, PA",8,,,,,,,,
"Berks, PA",0.015,,,,,,,,
"Berks, PA",45.0,,,,,,,,
"Berks, PA",440,,,,,,,,
"Berks, PA",4,,,,,,,,
"Berks, PA",42011(cbwsonly),,,,,,,,
"Blair, PA",197,,,,,,,,
"Blair, PA",6,,,,,,,,
"Blair, PA",42013,,,,,,,,
"Blair, PA",7,,,,,,,,
"Blair, PA",0.015,,,,,,,,
"Blair, PA",45.0,,,,,,,,
"Blair, PA",441,,,,,,,,
"Blair, PA",4,,,,,,,,
"Blair, PA",42013(cbwsonly),,,,,,,,
"Bradford, PA",198,,,,,,,,
"Bradford, PA",6,,,,,,,,
"Bradford, PA",42015,,,,,,,,
"Bradford, PA",6,,,,,,,,
"Bradford, PA",0.015,,,,,,,,
"Bradford, PA",45.0,,,,,,,,
"Bradford, PA",442,,,,,,,,
"Bradford, PA",4,,,,,,,,
"Bradford, PA",42015(cbwsonly),,,,,,,,
"Cambria, PA",199,,,,,,,,
"Cambria, PA",6,,,,,,,,
"Cambria, PA",42021,,,,,,,,
"Cambria, PA",6,,,,,,,,
"Cambria, PA",0.015,,,,,,,,
"Cambria, PA",45.0,,,,,,,,
"Cambria, PA",443,,,,,,,,
"Cambria, PA",4,,,,,,,,
"Cambria, PA",42021(cbwsonly),,,,,,,,
"Cameron, PA",200,,,,,,,,
"Cameron, PA",6,,,,,,,,
"Cameron, PA",42023,,,,,,,,
"Cameron, PA",6,,,,,,,,
"Cameron, PA",0.015,,,,,,,,
"Cameron, PA",45.0,,,,,,,,
"Cameron, PA",444,,,,,,,,
"Cameron, PA",4,,,,,,,,
"Cameron, PA",42023(cbwsonly),,,,,,,,
"Centre, PA",201,,,,,,,,
"Centre, PA",6,,,,,,,,
"Centre, PA",42027,,,,,,,,
"Centre, PA",7,,,,,,,,
"Centre, PA",0.015,,,,,,,,
"Centre, PA",45.0,,,,,,,,
"Centre, PA",445,,,,,,,,
"Centre, PA",4,,,,,,,,
"Centre, PA",42027(cbwsonly),,,,,,,,
"Chester, PA",202,,,,,,,,
"Chester, PA",6,,,,,,,,
"Chester, PA",42029,,,,,,,,
"Chester, PA",8,,,,,,,,
"Chester, PA",0.015,,,,,,,,
"Chester, PA",45.0,,,,,,,,
"Chester, PA",446,,,,,,,,
"Chester, PA",4,,,,,,,,
"Chester, PA",42029(cbwsonly),,,,,,,,
"Clearfield, PA",203,,,,,,,,
"Clearfield, PA",6,,,,,,,,
"Clearfield, PA",42033,,,,,,,,
"Clearfield, PA",6,,,,,,,,
"Clearfield, PA",0.015,,,,,,,,
"Clearfield, PA",45.0,,,,,,,,
"Clearfield, PA",447,,,,,,,,
"Clearfield, PA",4,,,,,,,,
"Clearfield, PA",42033(cbwsonly),,,,,,,,
"Clinton, PA",204,,,,,,,,
"Clinton, PA",6,,,,,,,,
"Clinton, PA",42035,,,,,,,,
"Clinton, PA",6,,,,,,,,
"Clinton, PA",0.015,,,,,,,,
"Clinton, PA",45.0,,,,,,,,
"Clinton, PA",448,,,,,,,,
"Clinton, PA",4,,,,,,,,
"Clinton, PA",42035(cbwsonly),,,,,,,,
"Columbia, PA",205,,,,,,,,
"Columbia, PA",6,,,,,,,,
"Columbia, PA",42037,,,,,,,,
"Columbia, PA",7,,,,,,,,
"Columbia, PA",0.015,,,,,,,,
"Columbia, PA",45.0,,,,,,,,
"Columbia, PA",449,,,,,,,,
"Columbia, PA",4,,,,,,,,
"Columbia, PA",42037(cbwsonly),,,,,,,,
"Cumberland, PA",206,,,,,,,,
"Cumberland, PA",6,,,,,,,,
"Cumberland, PA",42041,,,,,,,,
"Cumberland, PA",8,,,,,,,,
"Cumberland, PA",0.015,,,,,,,,
"Cumberland, PA",45.0,,,,,,,,
"Cumberland, PA",450,,,,,,,,
"Cumberland, PA",4,,,,,,,,
"Cumberland, PA",42041(cbwsonly),,,,,,,,
"Dauphin, PA",207,,,,,,,,
"Dauphin, PA",6,,,,,,,,
"Dauphin, PA",42043,,,,,,,,
"Dauphin, PA",8,,,,,,,,
"Dauphin, PA",0.015,,,,,,,,
"Dauphin, PA",45.0,,,,,,,,
"Dauphin, PA",451,,,,,,,,
"Dauphin, PA",4,,,,,,,,
"Dauphin, PA",42043(cbwsonly),,,,,,,,
"Elk, PA",208,,,,,,,,
"Elk, PA",6,,,,,,,,
"Elk, PA",42047,,,,,,,,
"Elk, PA",6,,,,,,,,
"Elk, PA",0.015,,,,,,,,
"Elk, PA",45.0,,,,,,,,
"Elk, PA",452,,,,,,,,
"Elk, PA",4,,,,,,,,
"Elk, PA",42047(cbwsonly),,,,,,,,
"Franklin, PA",209,,,,,,,,
"Franklin, PA",6,,,,,,,,
"Franklin, PA",42055,,,,,,,,
"Franklin, PA",8,,,,,,,,
"Franklin, PA",0.015,,,,,,,,
"Franklin, PA",45.0,,,,,,,,
"Franklin, PA",453,,,,,,,,
"Franklin, PA",4,,,,,,,,
"Franklin, PA",42055(cbwsonly),,,,,,,,
"Fulton, PA",210,,,,,,,,
"Fulton, PA",6,,,,,,,,
"Fulton, PA",42057,,,,,,,,
"Fulton, PA",7,,,,,,,,
"Fulton, PA",0.015,,,,,,,,
"Fulton, PA",45.0,,,,,,,,
"Fulton, PA",454,,,,,,,,
"Fulton, PA",4,,,,,,,,
"Fulton, PA",42057(cbwsonly),,,,,,,,
"Huntingdon, PA",211,,,,,,,,
"Huntingdon, PA",6,,,,,,,,
"Huntingdon, PA",42061,,,,,,,,
"Huntingdon, PA",7,,,,,,,,
"Huntingdon, PA",0.015,,,,,,,,
"Huntingdon, PA",45.0,,,,,,,,
"Huntingdon, PA",455,,,,,,,,
"Huntingdon, PA",4,,,,,,,,
"Huntingdon, PA",42061(cbwsonly),,,,,,,,
"Indiana, PA",212,,,,,,,,
"Indiana, PA",6,,,,,,,,
"Indiana, PA",42063,,,,,,,,
"Indiana, PA",7,,,,,,,,
"Indiana, PA",0.015,,,,,,,,
"Indiana, PA",45.0,,,,,,,,
"Indiana, PA",456,,,,,,,,
"Indiana, PA",4,,,,,,,,
"Indiana, PA",42063(cbwsonly),,,,,,,,
"Jefferson, PA",213,,,,,,,,
"Jefferson, PA",6,,,,,,,,
"Jefferson, PA",42065,,,,,,,,
"Jefferson, PA",6,,,,,,,,
"Jefferson, PA",0.015,,,,,,,,
"Jefferson, PA",45.0,,,,,,,,
"Jefferson, PA",457,,,,,,,,
"Jefferson, PA",4,,,,,,,,
"Jefferson, PA",42065(cbwsonly),,,,,,,,
"Juniata, PA",214,,,,,,,,
"Juniata, PA",6,,,,,,,,
"Juniata, PA",42067,,,,,,,,
"Juniata, PA",7,,,,,,,,
"Juniata, PA",0.015,,,,,,,,
"Juniata, PA",45.0,,,,,,,,
"Juniata, PA",458,,,,,,,,
"Juniata, PA",4,,,,,,,,
"Juniata, PA",42067(cbwsonly),,,,,,,,
"Lackawanna, PA",215,,,,,,,,
"Lackawanna, PA",6,,,,,,,,
"Lackawanna, PA",42069,,,,,,,,
"Lackawanna, PA",6,,,,,,,,
"Lackawanna, PA",0.015,,,,,,,,
"Lackawanna, PA",45.0,,,,,,,,
"Lackawanna, PA",459,,,,,,,,
"Lackawanna, PA",4,,,,,,,,
"Lackawanna, PA",42069(cbwsonly),,,,,,,,
"Carbon, PA",217,,,,,,,,
"Carbon, PA",6,,,,,,,,
"Carbon, PA",42025,,,,,,,,
"Carbon, PA",7,,,,,,,,
"Carbon, PA",0.015,,,,,,,,
"Carbon, PA",45.0,,,,,,,,
"Carbon, PA",460,,,,,,,,
"Carbon, PA",4,,,,,,,,
"Carbon, PA",42025(cbwsonly),,,,,,,,
"Baltimore City, MD",219,,,,,,,,
"Baltimore City, MD",3,,,,,,,,
"Baltimore City, MD",24510,,,,,,,,
"Baltimore City, MD",2,,,,,,,,
"Baltimore City, MD",0.015,,,,,,,,
"Baltimore City, MD",45.0,,,,,,,,
"Baltimore City, MD",461,,,,,,,,
"Baltimore City, MD",4,,,,,,,,
"Baltimore City, MD",24510(cbwsonly),,,,,,,,
"Alexandria, VA",220,,,,,,,,
"Alexandria, VA",7,,,,,,,,
"Alexandria, VA",51510,,,,,,,,
"Alexandria, VA",9,,,,,,,,
"Alexandria, VA",0.015,,,,,,,,
"Alexandria, VA",45.0,,,,,,,,
"Alexandria, VA",462,,,,,,,,
"Alexandria, VA",4,,,,,,,,
"Alexandria, VA",51510(cbwsonly),,,,,,,,
"Buena Vista, VA",223,,,,,,,,
"Buena Vista, VA",7,,,,,,,,
"Buena Vista, VA",51530,,,,,,,,
"Buena Vista, VA",11,,,,,,,,
"Buena Vista, VA",0.015,,,,,,,,
"Buena Vista, VA",45.0,,,,,,,,
"Buena Vista, VA",463,,,,,,,,
"Buena Vista, VA",4,,,,,,,,
"Buena Vista, VA",51530(cbwsonly),,,,,,,,
"Charlottesville City, VA",224,,,,,,,,
"Charlottesville City, VA",7,,,,,,,,
"Charlottesville City, VA",51540,,,,,,,,
"Charlottesville City, VA",10,,,,,,,,
"Charlottesville City, VA",0.015,,,,,,,,
"Charlottesville City, VA",45.0,,,,,,,,
"Charlottesville City, VA",464,,,,,,,,
"Charlottesville City, VA",4,,,,,,,,
"Charlottesville City, VA",51540(cbwsonly),,,,,,,,
"Colonial Heights City, VA",225,,,,,,,,
"Colonial Heights City, VA",7,,,,,,,,
"Colonial Heights City, VA",51570,,,,,,,,
"Colonial Heights City, VA",9,,,,,,,,
"Colonial Heights City, VA",0.015,,,,,,,,
"Colonial Heights City, VA",45.0,,,,,,,,
"Colonial Heights City, VA",465,,,,,,,,
"Colonial Heights City, VA",4,,,,,,,,
"Colonial Heights City, VA",51570(cbwsonly),,,,,,,,
"Covington City, VA",226,,,,,,,,
"Covington City, VA",7,,,,,,,,
"Covington City, VA",51580,,,,,,,,
"Covington City, VA",11,,,,,,,,
"Covington City, VA",0.015,,,,,,,,
"Covington City, VA",45.0,,,,,,,,
"Covington City, VA",466,,,,,,,,
"Covington City, VA",4,,,,,,,,
"Covington City, VA",51580(cbwsonly),,,,,,,,
"Fairfax City, VA",229,,,,,,,,
"Fairfax City, VA",7,,,,,,,,
"Fairfax City, VA",51600,,,,,,,,
"Fairfax City, VA",10,,,,,,,,
"Fairfax City, VA",0.015,,,,,,,,
"Fairfax City, VA",45.0,,,,,,,,
"Fairfax City, VA",467,,,,,,,,
"Fairfax City, VA",4,,,,,,,,
"Fairfax City, VA",51600(cbwsonly),,,,,,,,
"Falls Church City, VA",230,,,,,,,,
"Falls Church City, VA",7,,,,,,,,
"Falls Church City, VA",51610,,,,,,,,
"Falls Church City, VA",10,,,,,,,,
"Falls Church City, VA",0.015,,,,,,,,
"Falls Church City, VA",45.0,,,,,,,,
"Falls Church City, VA",468,,,,,,,,
"Falls Church City, VA",4,,,,,,,,
"Falls Church City, VA",51610(cbwsonly),,,,,,,,
"Fredericksburg City, VA",232,,,,,,,,
"Fredericksburg City, VA",7,,,,,,,,
"Fredericksburg City, VA",51630,,,,,,,,
"Fredericksburg City, VA",10,,,,,,,,
"Fredericksburg City, VA",0.015,,,,,,,,
"Fredericksburg City, VA",45.0,,,,,,,,
"Fredericksburg City, VA",469,,,,,,,,
"Fredericksburg City, VA",4,,,,,,,,
"Fredericksburg City, VA",51630(cbwsonly),,,,,,,,
"Hampton City, VA",234,,,,,,,,
"Hampton City, VA",7,,,,,,,,
"Hampton City, VA",51650,,,,,,,,
"Hampton City, VA",9,,,,,,,,
"Hampton City, VA",0.015,,,,,,,,
"Hampton City, VA",45.0,,,,,,,,
"Hampton City, VA",470,,,,,,,,
"Hampton City, VA",4,,,,,,,,
"Hampton City, VA",51650(cbwsonly),,,,,,,,
"Harrisonburg City, VA",235,,,,,,,,
"Harrisonburg City, VA",7,,,,,,,,
"Harrisonburg City, VA",51660,,,,,,,,
"Harrisonburg City, VA",11,,,,,,,,
"Harrisonburg City, VA",0.015,,,,,,,,
"Harrisonburg City, VA",45.0,,,,,,,,
"Harrisonburg City, VA",471,,,,,,,,
"Harrisonburg City, VA",4,,,,,,,,
"Harrisonburg City, VA",51660(cbwsonly),,,,,,,,
"Hopewell City, VA",236,,,,,,,,
"Hopewell City, VA",7,,,,,,,,
"Hopewell City, VA",51670,,,,,,,,
"Hopewell City, VA",9,,,,,,,,
"Hopewell City, VA",0.015,,,,,,,,
"Hopewell City, VA",45.0,,,,,,,,
"Hopewell City, VA",472,,,,,,,,
"Hopewell City, VA",4,,,,,,,,
"Hopewell City, VA",51670(cbwsonly),,,,,,,,
"Lexington City, VA",237,,,,,,,,
"Lexington City, VA",7,,,,,,,,
"Lexington City, VA",51678,,,,,,,,
"Lexington City, VA",11,,,,,,,,
"Lexington City, VA",0.015,,,,,,,,
"Lexington City, VA",45.0,,,,,,,,
"Lexington City, VA",473,,,,,,,,
"Lexington City, VA",4,,,,,,,,
"Lexington City, VA",51678(cbwsonly),,,,,,,,
"Lynchburg City, VA",238,,,,,,,,
"Lynchburg City, VA",7,,,,,,,,
"Lynchburg City, VA",51680,,,,,,,,
"Lynchburg City, VA",10,,,,,,,,
"Lynchburg City, VA",0.015,,,,,,,,
"Lynchburg City, VA",45.0,,,,,,,,
"Lynchburg City, VA",474,,,,,,,,
"Lynchburg City, VA",4,,,,,,,,
"Lynchburg City, VA",51680(cbwsonly),,,,,,,,
"Manassas City, VA",239,,,,,,,,
"Manassas City, VA",7,,,,,,,,
"Manassas City, VA",51683,,,,,,,,
"Manassas City, VA",10,,,,,,,,
"Manassas City, VA",0.015,,,,,,,,
"Manassas City, VA",45.0,,,,,,,,
"Manassas City, VA",475,,,,,,,,
"Manassas City, VA",4,,,,,,,,
"Manassas City, VA",51683(cbwsonly),,,,,,,,
"Manassas Park City, VA",240,,,,,,,,
"Manassas Park City, VA",7,,,,,,,,
"Manassas Park City, VA",51685,,,,,,,,
"Manassas Park City, VA",10,,,,,,,,
"Manassas Park City, VA",0.015,,,,,,,,
"Manassas Park City, VA",45.0,,,,,,,,
"Manassas Park City, VA",476,,,,,,,,
"Manassas Park City, VA",4,,,,,,,,
"Manassas Park City, VA",51685(cbwsonly),,,,,,,,
"Newport News City, VA",242,,,,,,,,
"Newport News City, VA",7,,,,,,,,
"Newport News City, VA",51700,,,,,,,,
"Newport News City, VA",9,,,,,,,,
"Newport News City, VA",0.015,,,,,,,,
"Newport News City, VA",45.0,,,,,,,,
"Newport News City, VA",477,,,,,,,,
"Newport News City, VA",4,,,,,,,,
"Newport News City, VA",51700(cbwsonly),,,,,,,,
"Norfolk City, VA",243,,,,,,,,
"Norfolk City, VA",7,,,,,,,,
"Norfolk City, VA",51710,,,,,,,,
"Norfolk City, VA",9,,,,,,,,
"Norfolk City, VA",0.015,,,,,,,,
"Norfolk City, VA",45.0,,,,,,,,
"Norfolk City, VA",478,,,,,,,,
"Norfolk City, VA",4,,,,,,,,
"Norfolk City, VA",51710(cbwsonly),,,,,,,,
"Petersburg City, VA",245,,,,,,,,
"Petersburg City, VA",7,,,,,,,,
"Petersburg City, VA",51730,,,,,,,,
"Petersburg City, VA",9,,,,,,,,
"Petersburg City, VA",0.015,,,,,,,,
"Petersburg City, VA",45.0,,,,,,,,
"Petersburg City, VA",479,,,,,,,,
"Petersburg City, VA",4,,,,,,,,
"Petersburg City, VA",51730(cbwsonly),,,,,,,,
"Poquoson City, VA",246,,,,,,,,
"Poquoson City, VA",7,,,,,,,,
"Poquoson City, VA",51735,,,,,,,,
"Poquoson City, VA",9,,,,,,,,
"Poquoson City, VA",0.015,,,,,,,,
"Poquoson City, VA",45.0,,,,,,,,
"Poquoson City, VA",480,,,,,,,,
"Poquoson City, VA",4,,,,,,,,
"Poquoson City, VA",51735(cbwsonly),,,,,,,,
"Portsmouth City, VA",247,,,,,,,,
"Portsmouth City, VA",7,,,,,,,,
"Portsmouth City, VA",51740,,,,,,,,
"Portsmouth City, VA",9,,,,,,,,
"Portsmouth City, VA",0.015,,,,,,,,
"Portsmouth City, VA",45.0,,,,,,,,
"Portsmouth City, VA",481,,,,,,,,
"Portsmouth City, VA",4,,,,,,,,
"Portsmouth City, VA",51740(cbwsonly),,,,,,,,
"Richmond City, VA",249,,,,,,,,
"Richmond City, VA",7,,,,,,,,
"Richmond City, VA",51760,,,,,,,,
"Richmond City, VA",9,,,,,,,,
"Richmond City, VA",0.015,,,,,,,,
"Richmond City, VA",45.0,,,,,,,,
"Richmond City, VA",482,,,,,,,,
"Richmond City, VA",4,,,,,,,,
"Richmond City, VA",51760(cbwsonly),,,,,,,,
"Staunton City, VA",252,,,,,,,,
"Staunton City, VA",7,,,,,,,,
"Staunton City, VA",51790,,,,,,,,
"Staunton City, VA",11,,,,,,,,
"Staunton City, VA",0.015,,,,,,,,
"Staunton City, VA",45.0,,,,,,,,
"Staunton City, VA",483,,,,,,,,
"Staunton City, VA",4,,,,,,,,
"Staunton City, VA",51790(cbwsonly),,,,,,,,
"Waynesboro City, VA",253,,,,,,,,
"Waynesboro City, VA",7,,,,,,,,
"Waynesboro City, VA",51820,,,,,,,,
"Waynesboro City, VA",11,,,,,,,,
"Waynesboro City, VA",0.015,,,,,,,,
"Waynesboro City, VA",45.0,,,,,,,,
"Waynesboro City, VA",484,,,,,,,,
"Waynesboro City, VA",4,,,,,,,,
"Waynesboro City, VA",51820(cbwsonly),,,,,,,,
"Williamsburg City, VA",254,,,,,,,,
"Williamsburg City, VA",7,,,,,,,,
"Williamsburg City, VA",51830,,,,,,,,
"Williamsburg City, VA",9,,,,,,,,
"Williamsburg City, VA",0.015,,,,,,,,
"Williamsburg City, VA",45.0,,,,,,,,
"Williamsburg City, VA",485,,,,,,,,
"Williamsburg City, VA",4,,,,,,,,
"Williamsburg City, VA",51830(cbwsonly),,,,,,,,
"Winchester City, VA",255,,,,,,,,
"Winchester City, VA",7,,,,,,,,
"Winchester City, VA",51840,,,,,,,,
"Winchester City, VA",11,,,,,,,,
"Winchester City, VA",0.015,,,,,,,,
"Winchester City, VA",45.0,,,,,,,,
"Winchester City, VA",486,,,,,,,,
"Winchester City, VA",4,,,,,,,,
"Winchester City, VA",51840(cbwsonly),,,,,,,,
